Building Public ID,Building Type,Building Use,Building Location Region,Building New or Renovation,Building Area in Square Meters,Building Area in Square Feet,Building Storeys,Life Cycle Assessment Year,Life Cycle Assessment Reference Period,Life Cycle Assessment Source Code,Life Cycle Assessment Stages,Life Cycle Assessment Building Scope,Life Cycle Assessment Material Quantity,Embodied Carbon Whole Building Excluding Operational,Embodied Carbon Life Cycle Assessment Area Per Square Meter,Minimum Building Area in Square Meters,Maximum Building Area in Square Meters,Minimum Building Area in Square Feet,Maximum Building Area in Square Feet,Minimum Building Storeys,Maximum Building Storeys
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,433341.08,491.04,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,423449.08,481.45,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,415028.54,472.66,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,415028.54,472.66,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,415084.78,459.71,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,407099.7,459.24,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,378121.33,431.26,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,373397.59,426.01,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,373397.59,426.01,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,383532.72,422.81,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,366045.72,417.13,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,359760.71,405.79,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,351500.74,400.34,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,113534.83,398.5,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,360080.95,396.13,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,346373.31,382.75,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,338701.2,382.61,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,331499.93,377.99,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,336864.14,372.07,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,311878.31,355.95,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,100934.87,354.42,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,313439.59,353.89,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,296765.44,339.07,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,308578.86,338.83,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,97620.9,337.92,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,96049.65,336.76,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,280747.18,309.22,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,84224.43,307.52,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,85401.05,306.63,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,84863.09,304.65,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,84345.99,301.89,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,82782.9,299.72,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,84989.19,294.99,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,80099.43,292.96,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,81406.69,285.46,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,78256.02,285.46,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,77669.07,281.66,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,76821.76,280.2,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,75848.34,276.56,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,75966.28,273.31,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,75430.13,271.33,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,74130.12,270.89,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,74334.24,266.54,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,72695.86,265.63,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,76928.8,264.85,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,72967.11,263.09,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,71723.35,262.0,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,71614.49,258.18,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,70359.84,253.55,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,North America,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,70416.09,253.19,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,66282.93,239.49,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,65787.6,237.61,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,67442.32,233.13,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,64532.05,232.97,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Office,Europe,New,Over 92903,Over 1 million,More than 25,2015.0,100.0,,ABCD,S,Y,64337.91,231.73,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,NonCommercial,Public Assembly,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2009.0,,,A,SFEI,Y,170.0,,94.0,465.0,1001,5000.0,1.0,6.0
A05,NonCommercial,Public Assembly,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2009.0,,,A,SFEI,Y,212.0,,94.0,465.0,1001,5000.0,1.0,6.0
A05,NonCommercial,Public Order and Safety,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2009.0,,,A,SFEI,Y,279.0,,94.0,465.0,1001,5000.0,1.0,6.0
A05,NonCommercial,Public Order and Safety,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2009.0,,,A,SFEI,Y,362.0,,94.0,465.0,1001,5000.0,1.0,6.0
A05,Commercial,Education,Asia-Pacific,New,466 to 929,"5,001 to 10,000",1 to 6,2014.0,60.0,,ABCD,SFEI,Y,419.73,443.2,466.0,929.0,5001,10000.0,1.0,6.0
A05,Commercial,Mixed,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2012.0,75.0,,ABCD,SFEI,Y,3273.18,210.63,930.0,2323.0,10001,25000.0,1.0,6.0
A05,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",15 to 25,2012.0,75.0,,ABCD,SFEI,Y,32026.61,172.53,18581.0,46451.0,200001,500000.0,15.0,25.0
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2012.0,75.0,,ABCD,SFEI,Y,3369.74,156.25,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,Renovation,9291 to 18580,"100,001 to 200,000",1 to 6,2012.0,75.0,,ABCD,SFEI,Y,9837.12,118.51,9291.0,18580.0,100001,200000.0,1.0,6.0
A05,Commercial,Education,North America,Renovation,4646 to 9290,"50,001 to 100,000",1 to 6,2012.0,75.0,,ABCD,SFEI,Y,8084.08,98.78,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Residential,Multi-family,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2012.0,75.0,,ABCD,SFEI,Y,9162.43,88.54,9291.0,18580.0,100001,200000.0,7.0,14.0
A05,Residential,Multi-family,North America,Renovation,18581 to 46451,"200,001 to 500,000",7 to 14,2012.0,75.0,,ABCD,SFEI,Y,10944.1,83.78,18581.0,46451.0,200001,500000.0,7.0,14.0
A05,Residential,Single-family,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2012.0,75.0,,ABCD,SFEI,Y,125.66,75.26,94.0,465.0,1001,5000.0,1.0,6.0
A05,Commercial,Mixed,North America,Renovation,930 to 2323,"10,001 to 25,000",1 to 6,2012.0,75.0,,ABCD,SFEI,Y,949.39,51.45,930.0,2323.0,10001,25000.0,1.0,6.0
A05,Commercial,Office,North America,Renovation,9291 to 18580,"100,001 to 200,000",15 to 25,2012.0,75.0,,ABCD,SFEI,Y,4181.52,49.88,9291.0,18580.0,100001,200000.0,15.0,25.0
A05,Residential,Multi-family,North America,Renovation,4646 to 9290,"50,001 to 100,000",1 to 6,2012.0,75.0,,ABCD,SFEI,Y,1990.24,42.47,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Residential,Single-family,North America,Renovation,94 to 465,"1,001 to 5,000",1 to 6,2012.0,75.0,,ABCD,SFEI,Y,46.29,32.21,94.0,465.0,1001,5000.0,1.0,6.0
A05,Commercial,Mixed,,,18581 to 46451,"200,001 to 500,000",15 to 25,,,,,,,261.0,609.0,18581.0,46451.0,200001,500000.0,15.0,25.0
A05,Commercial,Mixed,,,9291 to 18580,"100,001 to 200,000",7 to 14,,,,,,,385.0,297.0,9291.0,18580.0,100001,200000.0,7.0,14.0
A05,Commercial,Mixed,,,18581 to 46451,"200,001 to 500,000",1 to 6,,,,,,,730.0,260.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A05,Commercial,Mixed,,,9291 to 18580,"100,001 to 200,000",1 to 6,,,,,,,249.0,217.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A05,Commercial,Mixed,,,9291 to 18580,"100,001 to 200,000",15 to 25,,,,,,,333.0,209.0,9291.0,18580.0,100001,200000.0,15.0,25.0
A05,Commercial,Office,,,18581 to 46451,"200,001 to 500,000",15 to 25,,,,,,,724.0,205.0,18581.0,46451.0,200001,500000.0,15.0,25.0
A05,Commercial,Multi-family,,,18581 to 46451,"200,001 to 500,000",7 to 14,,,,,,,4.56,164.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A05,Residential,Multi-family,Asia-Pacific,,4646 to 9290,"50,001 to 100,000",7 to 14,2015.0,60.0,,ABCD,SFEI,Y,4056523.6,536.4,4646.0,9290.0,500001,100000.0,7.0,14.0
A05,Residential,Multi-family,Asia-Pacific,,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,60.0,,ABCD,SFEI,Y,2030861.5,383.5,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,Middle East,New,Over 92903,Over 1 million,More than 25,2015.0,20.0,,ABC,SFE,Y,197989.9,579.01,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A05,Commercial,Public Assembly,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2015.0,20.0,,ABC,SFEI,Y,1265.49,397.33,2324.0,4645.0,25001,50000.0,1.0,6.0
A05,Residential,Single-family,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2004.0,,,A,SFEI,Y,46826000.0,244.31,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential,Single-family,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2004.0,,,A,SFEI,Y,37047000.0,193.29,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential,Single-family,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2004.0,,,A,SFEI,Y,28004000.0,139.93,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential,Single-family,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2004.0,,,A,SFEI,Y,21367000.0,106.77,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential,Multi-family,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013.0,60.0,,ABC,SEI,,714283.0,154.01,2324.0,4645.0,25001,50000.0,1.0,6.0
A05,Residential,Multi-family,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013.0,60.0,,ABC,SEI,Y,431470.0,84.58,2324.0,4645.0,25001,50000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,40.0,266.67,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,28.4,258.18,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,25.8,258.0,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,38.4,256.0,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,43.1,253.53,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,27.6,250.91,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,39.7,248.13,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,39.3,245.63,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,45.6,240.0,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,30.7,236.15,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,23.3,233.0,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,25.6,232.73,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,34.4,229.33,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,25.1,228.18,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,24.8,225.45,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,29.2,224.62,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,35.6,222.5,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,34.9,218.13,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,27.6,212.31,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,42.0,210.0,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,22.5,204.55,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,42.9,204.29,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,26.3,202.31,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,30.2,201.33,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,29.8,198.67,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,27.4,195.71,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,31.2,195.0,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,27.3,182.0,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,26.7,178.0,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential ,Other,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2011.0,60.0,,ABC,SEI,N,24.8,177.14,94.0,465.0,1001,5000.0,1.0,6.0
A05,Commercial,Other,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014.0,75.0,,ABCD,SFEI,N,1129.47,623.88,930.0,2323.0,10001,25000.0,1.0,6.0
A05,Commercial,Other,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2012.0,60.0,,ABC,SFE,N,1376.21,274.23,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Office,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013.0,50.0,,ABCD,SFEI,N,1062.8,259.57,930.0,2323.0,10001,25000.0,1.0,6.0
A05,Commercial,Other,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2012.0,60.0,,ABC,SFE,N,1291.95,259.35,4646.0,9290.0,500001,100000.0,1.0,6.0
A05,Commercial,Mixed,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2015.0,50.0,,ABC,SFEI,N,1074.81,154.34,4646.0,9290.0,500001,100000.0,7.0,14.0
A05,Commercial,Public Assembly,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2012.0,,,A,SFE,Y,888.0,,2324.0,4645.0,25001,50000.0,1.0,6.0
A05,Commercial,Public Assembly,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2012.0,,,A,SFE,Y,763.0,,2324.0,4645.0,25001,50000.0,1.0,6.0
A05,Commercial,Public Assembly,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2012.0,,,A,SFE,Y,643.0,,2324.0,4645.0,25001,50000.0,1.0,6.0
A05,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013.0,60.0,,ABCD,Other,Y,2206.0,905.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A05,Commercial,Office,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2012.0,100.0,,ABC,SFEI,Y,2052.41,340.29,2324.0,4645.0,25001,50000.0,1.0,6.0
A05,Commercial,Office,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2012.0,100.0,,ABC,SFEI,Y,2590.98,336.85,2324.0,4645.0,25001,50000.0,1.0,6.0
A05,Commercial,Office,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013.0,100.0,,ABC,SFEI,N,2041.32,248.9,2324.0,4645.0,25001,50000.0,1.0,6.0
A05,Commercial,Office,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013.0,100.0,,ABC,SFEI,Y,2191.06,,2324.0,4645.0,25001,50000.0,1.0,6.0
A05,Residential,Single-family,Europe,New,94 to 465,"1,001 to 5,000",1 to 6,2012.0,50.0,,AB,,,281.28,1465.0,94.0,465.0,1001,5000.0,1.0,6.0
A05,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",More than 25,2011.0,100.0,,ABC,,,13515.29,926.0,9291.0,18580.0,100001,200000.0,25.0,1000000000.0
A05,Residential,Multi-family,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",7 to 14,2012.0,50.0,,AB,SEI,N,3407.0,864.06,2324.0,4645.0,25001,50000.0,7.0,14.0
A05,Commercial,Mixed,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2007.0,,,ABCD,SFEI,Y,12200.0,837.2,9291.0,18580.0,100001,200000.0,7.0,14.0
A05,Commercial,Other,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",7 to 14,2012.0,50.0,,ABCD,SEI,,108791.54,803.15,18581.0,46451.0,200001,500000.0,7.0,14.0
A05,Residential,Multi-family,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",More than 25,2011.0,,,ABC,SFEI,,6549.15,737.31,4646.0,9290.0,500001,100000.0,25.0,1000000000.0
A05,Residential,Multi-family,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",More than 25,2011.0,,,ABC,SFEI,,6358.73,716.09,4646.0,9290.0,500001,100000.0,25.0,1000000000.0
A05,Residential,Multi-family,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",More than 25,2011.0,,,ABC,SFEI,,6266.08,703.43,4646.0,9290.0,500001,100000.0,25.0,1000000000.0
A05,Residential,Multi-family,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",More than 25,2011.0,,,ABC,SFEI,,6123.96,687.54,4646.0,9290.0,500001,100000.0,25.0,1000000000.0
A05,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",More than 25,2011.0,,,ABC,SFEI,,6635.83,667.98,9291.0,18580.0,100001,200000.0,25.0,1000000000.0
A05,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",More than 25,2011.0,,,ABC,SFEI,,6532.57,657.93,9291.0,18580.0,100001,200000.0,25.0,1000000000.0
A05,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",More than 25,2011.0,,,ABC,SFEI,,6395.2,641.22,9291.0,18580.0,100001,200000.0,25.0,1000000000.0
A05,Residential,Multi-family,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",15 to 25,2011.0,60.0,,ABC,,,11439.83,634.21,2324.0,4645.0,25001,50000.0,15.0,25.0
